Area,Location,Property Type,Number of structures,Swimming Pool,Boundary,Age Category,Land Rate,Market Value,Number of rooms,Proximity to schools(km),Proximity to healthcare(km),Proximity to malls(km),Proximity to highway(km),Latitude,Longitude
435.02,high density,single_storey,3,No,walled,relatively new,50.0,24691.32143,2,5.113781717,2.051933306,4.665659261,10.87145667,-17.851658792529797,30.93119713328341
449.97,high density,single_storey,3,No,fenced,relatively new,50.0,26614.77857,2,5.113842062,2.057284299,4.666785873,10.86710218,-17.832227078708428,30.909332944302097
468.88,high density,single_storey,3,No,walled,new,50.0,25469.43571,3,5.119036741,2.070562126,4.684089652,10.88529783,-17.860243809667445,30.978308492506592
399.84,high density,single_storey,3,No,walled,new,50.0,23621.17857,3,5.132518939,2.084331055,4.690986816,10.88203719,-17.81198866789726,30.911593140802925
450.0,high density,single_storey,3,No,walled,new,50.0,24868.0,2,5.146054161,2.078100577,4.677202626,10.86223341,-17.894197853275227,30.929434578252767
434.99,high density,single_storey,1,No,walled,new,50.0,24476.10714,2,5.139402894,2.085523153,4.680636752,10.85994514,-17.863177287202696,30.907303205967136
405.99,high density,single_storey,3,No,walled,established,50.0,33894.4,1,5.146617336,2.100067084,4.699078145,10.87873744,-17.83702581247941,31.08167185992692
637.65,high density,single_storey,4,No,walled,established,50.0,31797.41429,2,5.161466964,2.085541195,4.708820322,10.91647995,-17.80847993198048,30.957480031576956
673.87,high density,single_storey,2,No,fenced,established,64.28571429,56832.90714,2,5.147780841,2.099919706,4.716687042,10.91432397,-17.814851566682112,30.98099930467632
525.02,high density,single_storey,4,No,fenced,established,50.0,39742.54286,3,5.162047282,2.117324807,4.727902784,10.91514179,-17.851891521014622,30.922710896088603
769.5,high density,single_storey,4,No,fenced,established,50.0,32721.47143,2,5.179308425,2.125141096,4.732083652,10.91377668,-17.86798365489281,30.965813139381858
525.0,high density,single_storey,3,No,walled,established,50.0,26583.91429,2,5.187014115,2.131168043,4.734097614,10.91028581,-17.868283888054,31.0723471232126
412.47,high density,single_storey,3,No,fenced,established,50.0,34075.2,2,5.192891902,2.142700367,4.749247559,10.92641016,-17.879334612450393,31.07249941559393
512.41,high density,single_storey,2,No,fenced,established,50.0,29908.49286,2,5.204611062,2.138693565,4.749733478,10.93245588,-17.887712354010144,31.037720552222428
420.03,high density,single_storey,3,No,walled,established,50.0,25358.23571,1,5.200745775,2.150101539,4.742078862,10.90268684,-17.877883372925314,30.936862439922873
442.57,high density,single_storey,4,No,fenced,new,50.0,24359.62857,3,5.211326147,2.157897844,4.746329078,10.90149847,-17.826374871662175,31.063122324623954
437.78,high density,single_storey,3,No,fenced,new,50.0,28878.47857,2,5.218939109,2.156523491,4.754908876,10.92046679,-17.896229790701682,31.090134128010845
720.01,high density,single_storey,2,No,fenced,new,64.28571429,59457.70714,1,5.218127361,2.165278629,4.760667466,10.92109431,-17.841929938580567,31.02779466250294
437.5,high density,single_storey,2,No,fenced,old,50.0,27186.53571,3,5.226764681,2.169790459,4.762830587,10.91979469,-17.89554194298192,31.042986956053003
524.9,high density,single_storey,2,No,walled,old,50.0,26205.85,4,5.231167876,2.184622481,4.770592008,10.91683692,-17.820195865925403,31.04815381667895
524.95,high density,single_storey,3,No,walled,new,50.0,39317.6,2,5.24564169,2.172619667,4.7493578,10.88928592,-17.884954000088054,30.997608648695092
405.99,high density,single_storey,3,No,walled,relatively new,50.0,23186.98571,3,5.232893455,2.179821655,4.751900372,10.88544682,-17.87851450693045,30.95634219471512
493.01,high density,single_storey,4,No,fenced,relatively new,50.0,37682.01429,2,5.239753372,2.19923758,4.777749988,10.91294308,-17.853090013122998,31.070906175776607
499.9,high density,single_storey,2,No,walled,relatively new,50.0,38024.82143,4,5.259815329,2.15307746,4.772001831,10.95961626,-17.800719121439148,30.978846004399358
450.01,high density,single_storey,3,No,walled,relatively new,50.0,27490.68571,3,5.21533008,2.160007426,4.775730998,10.95839323,-17.802176941986197,31.087644955092916
487.46,high density,single_storey,5,No,walled,relatively new,50.0,37350.95,3,5.222215589,2.180642686,4.797012072,10.97562209,-17.83999147208617,31.015920091993824
502.06,high density,single_storey,2,No,fenced,relatively new,50.0,29089.97143,2,5.242888464,2.173441316,4.782274897,10.95462701,-17.889268254102504,31.096224597983102
435.02,high density,single_storey,2,No,walled,relatively new,32.14285714,31580.92143,2,5.235507671,2.18565416,4.797912227,10.97103004,-17.809329106740073,30.98037322648543
525.03,high density,single_storey,5,No,fenced,relatively new,50.0,31673.88571,2,5.247831456,2.180419725,4.78607984,10.95350314,-17.834392745400994,31.056389703409806
450.04,high density,single_storey,3,No,walled,old,50.0,24152.15714,3,5.242402848,2.200623996,4.807116503,10.97071162,-17.805873963718607,31.01465619330674
512.44,high density,single_storey,4,No,fenced,old,50.0,27535.59286,1,5.262682396,2.187472337,4.789778912,10.95207013,-17.80696423188764,30.995770491591653
524.98,high density,single_storey,3,No,walled,old,50.0,29765.85,2,5.249353783,2.194630674,4.793538419,10.95062741,-17.875823649309726,31.065559581854764
524.25,high density,single_storey,4,No,walled,old,50.0,31592.75,2,5.256395702,2.20500623,4.807725159,10.96634775,-17.844060522471462,31.00355684340037
525.0,high density,single_storey,4,No,fenced,old,50.0,29741.47857,4,5.266952543,2.201085403,4.796347515,10.94814736,-17.816674885478214,31.07758894059273
450.08,high density,single_storey,4,No,walled,relatively new,50.0,24101.61429,2,5.262706278,2.215125319,4.814744004,10.96776319,-17.89795887231074,31.06946295583938
487.61,high density,single_storey,2,No,walled,old,50.0,37223.58571,1,5.276984442,2.221918267,4.818243741,10.96623474,-17.815610339140022,31.09365067699909
507.4,high density,single_storey,3,No,walled,old,50.0,29116.37143,3,5.283661863,2.228926064,4.82182665,10.96460355,-17.867984753341016,31.09836061792228
501.94,high density,single_storey,2,No,walled,old,50.0,37902.42143,1,5.290536069,2.214799803,4.803440697,10.94517009,-17.822813433326047,30.929868121940004
450.01,high density,single_storey,3,No,walled,old,50.0,28864.08571,2,5.276127165,2.218844058,4.803282326,10.93974024,-17.821341943901988,31.01694383272135
449.99,high density,single_storey,4,No,walled,relatively new,50.0,24004.7,2,5.279937281,2.236440538,4.81471338,10.9406423,-17.842950657058097,30.91099398590447
419.06,high density,single_storey,3,No,fenced,relatively new,50.0,23223.92143,3,5.297213134,2.243734463,4.818695832,10.93948697,-17.871688814045523,30.945478462090374
525.03,high density,single_storey,4,No,walled,relatively new,50.0,27724.64286,3,5.304308244,2.256498525,4.835615993,10.95757638,-17.877994457031672,31.096258036849907
627.02,high density,single_storey,2,No,fenced,relatively new,64.28571429,53025.90714,4,5.31743533,2.264183679,4.839958156,10.95663275,-17.832313169701884,31.057622900427464
433.58,high density,single_storey,3,No,walled,relatively new,50.0,34377.72143,2,5.324931474,2.286178597,4.840544668,10.93009727,-17.82951040172893,30.918054196421483
591.19,high density,single_storey,2,No,walled,relatively new,32.14285714,37954.19286,4,5.345252702,2.237390073,4.843506421,10.9982077,-17.857355466999365,30.933690935043813
405.98,high density,single_storey,2,No,walled,relatively new,32.14285714,25610.53571,2,5.299514134,2.251363617,4.850759283,10.99509346,-17.896462156970923,30.933457624077885
525.0,high density,single_storey,4,No,walled,relatively new,50.0,25685.47143,2,5.31331595,2.001867217,4.742042903,4.178977283,-17.808353610250407,31.011294898945486
375.03,high density,single_storey,3,No,walled,old,50.0,23265.84286,3,3.031415455,1.992224937,4.736256833,4.177031077,-17.888116243318002,31.06379014011801
524.75,high density,single_storey,3,No,fenced,old,50.0,38761.9,3,3.042529145,1.987929683,4.733970622,4.17540345,-17.897692030721984,30.984131615303504
519.99,high density,single_storey,4,No,walled,relatively new,50.0,29235.28571,1,3.047686048,1.983187673,4.731137239,4.174431805,-17.886537570237056,30.983893956439342
799.66,high density,single_storey,2,No,fenced,relatively new,64.28571429,63790.72143,1,3.053287525,1.964198755,4.719456071,4.171502838,-17.812171275726786,30.98428086091617
450.0,high density,single_storey,3,No,walled,relatively new,50.0,25238.18571,3,3.076049636,1.947573245,4.70099723,4.190839444,-17.859055975057778,30.983034580092284
700.0,high density,single_storey,2,No,fenced,relatively new,64.28571429,57321.69286,2,3.091121274,1.952104979,4.703666533,4.191797175,-17.89290016780036,30.97306782518686
508.66,high density,single_storey,4,No,fenced,old,50.0,37712.72857,3,3.08562578,1.956761377,4.706446204,4.19269063,-17.886643152567782,30.958481720277135
487.47,high density,single_storey,2,No,fenced,new,50.0,29670.44286,2,3.080053583,0.972684838,1.302601704,6.032247827,-17.863096463821922,31.02357448765032
435.0,high density,single_storey,4,No,fenced,new,50.0,33970.99286,2,2.883107189,0.983974485,1.290191179,6.046969412,-17.82579479204969,31.019839111424936
450.0,high density,single_storey,4,No,fenced,new,50.0,23467.81429,2,2.872483895,0.975553858,1.281189338,6.053524733,-17.894781986972028,31.04651225968709
512.4,high density,single_storey,3,No,walled,new,50.0,28685.06429,2,2.862262143,0.943566594,1.242725383,6.083029649,-17.85832847916263,30.91073719244858
524.88,high density,single_storey,3,No,fenced,new,50.0,30884.73571,1,2.818605214,0.922132898,1.245257794,6.07632145,-17.80253463524195,31.03266651271081
432.0,high density,single_storey,2,No,fenced,new,50.0,33720.87857,3,2.817371514,0.913937033,1.237303854,6.082403548,-17.811606615332984,31.08310781483596
510.12,high density,single_storey,3,No,walled,new,50.0,24851.53571,3,2.807831314,0.902097512,1.226913462,6.090266163,-17.833164187930638,30.958531932473587
528.16,high density,single_storey,2,No,walled,relatively new,50.0,29069.85,3,2.795043086,0.913767003,1.209437769,6.108953006,-17.849995963905556,31.033689874045557
524.99,high density,single_storey,4,No,walled,relatively new,50.0,28962.06429,4,2.779525534,0.891590473,1.211335244,6.103457548,-17.83447124227931,30.906748963881746
521.91,high density,single_storey,4,No,walled,relatively new,50.0,28849.22857,2,2.777078443,0.90337012,1.199973375,6.116185627,-17.800272949543185,31.053769831578915
420.55,high density,single_storey,2,No,fenced,relatively new,50.0,33081.67857,3,2.767833472,0.89255142,1.187974122,6.125903993,-17.83757068702617,30.935316690727184
493.32,high density,single_storey,3,No,walled,relatively new,50.0,24353.99286,1,2.753319109,0.88017304,1.200282798,6.112331464,-17.854113443477072,30.94943463950893
437.64,high density,single_storey,4,No,walled,relatively new,50.0,22906.29286,2,2.763375759,0.873784748,1.189559807,6.121719403,-17.827009211323166,31.088546680315204
450.01,high density,single_storey,3,No,walled,old,50.0,23199.72143,2,2.75094567,0.88396358,1.17866397,6.133527309,-17.885169450512272,30.926350133820478
500.01,high density,single_storey,3,No,walled,old,50.0,24437.26429,2,2.741894327,1.060436463,1.23005585,6.125809433,-17.874712386519562,30.960439853166356
437.4,high density,single_storey,3,No,walled,old,50.0,24415.87143,1,2.822873682,1.043055434,1.235692781,6.115136636,-17.867023154094603,31.090150131501172
487.44,high density,single_storey,2,No,walled,old,50.0,29320.06429,3,2.826366783,1.025567416,1.258883491,6.088056046,-17.828799500476674,30.929383133161057
524.68,high density,single_storey,4,No,walled,old,50.0,28709.85,3,2.847202338,1.00910428,1.273860986,6.069188323,-17.86485270455909,31.069255349570703
437.32,high density,single_storey,2,No,walled,old,50.0,27451.99286,3,2.859865979,0.99839115,1.256803554,6.082575709,-17.84370347855185,30.98759087902577
401.75,high density,single_storey,3,No,walled,old,50.0,31917.18571,3,2.841363601,1.009681888,1.243384259,6.098320299,-17.84256701609738,31.042504226612678
446.88,high density,single_storey,3,No,walled,old,50.0,26161.98571,4,2.829586162,0.991228201,1.248316885,6.088790263,-17.895746251834716,30.9560612961129
441.99,high density,single_storey,3,No,walled,old,50.0,22819.37857,4,2.831840614,1.003002479,1.236835974,6.102727834,-17.838547328744845,30.94967895126952
525.08,high density,single_storey,2,No,walled,relatively new,32.14285714,28636.28571,1,2.822091805,0.98522267,1.24146224,6.093784428,-17.825246886300675,30.95438563298483
405.98,high density,single_storey,3,No,walled,relatively new,50.0,32050.81429,4,2.824082052,0.998571463,1.229241283,6.108743997,-17.88627638459321,31.08195678564675
437.49,high density,single_storey,4,No,fenced,relatively new,50.0,27353.14286,1,2.813846503,0.992805847,1.224796342,6.111459788,-17.82280990176611,31.084024809985067
437.41,high density,single_storey,2,No,fenced,relatively new,50.0,24218.71429,3,2.808534341,0.980090671,1.236079817,6.097625671,-17.888236673287825,30.937914195469496
462.09,high density,single_storey,4,No,fenced,relatively new,50.0,26573.19286,1,2.817902371,0.975355298,1.230519338,6.101753472,-17.858637205270647,30.927034079879512
427.49,high density,single_storey,2,No,walled,relatively new,50.0,22404.62143,4,2.811583338,0.96576764,1.220367407,6.109125878,-17.891806174814043,31.017169833844953
449.97,high density,single_storey,2,No,walled,relatively new,50.0,22930.20714,3,2.799833983,0.970735233,1.198143906,6.131229138,-17.811846582104188,31.009693708763052
525.02,high density,single_storey,3,No,walled,relatively new,50.0,30428.07143,1,2.778237727,0.95821902,1.207171334,6.119908881,-17.857600231986407,31.026921384346867
450.16,high density,single_storey,4,No,walled,new,50.0,26138.44286,2,2.785264892,0.964207265,1.18974881,6.137647026,-17.811253237443196,30.93352533606474
449.92,high density,single_storey,1,No,fenced,new,50.0,27693.05,1,2.768654046,0.959032112,1.184577298,6.141371745,-17.807613765755267,30.90052356450961
434.99,high density,single_storey,3,No,walled,new,50.0,11600.72857,2,2.762523657,0.955297182,1.1780878,6.146668927,-17.844550213640144,30.958200951953742
435.0,high density,single_storey,3,No,fenced,new,50.0,33315.94286,1,2.755277645,0.93896698,1.184727023,6.137079274,-17.838049597820792,30.965684783320118
413.08,high density,single_storey,3,No,walled,new,50.0,32211.17143,4,2.75909518,0.94258504,1.166140935,6.155291672,-17.817277238574484,30.978608277544083
562.48,high density,single_storey,5,No,fenced,new,50.0,29598.23571,2,2.740793736,0.930485372,1.177077885,6.142666065,-17.851909372831415,30.923740222130448
509.8,high density,single_storey,4,No,fenced,new,50.0,26070.9,1,2.749703032,0.934041807,1.153479,6.165552489,-17.84346426119127,30.926614365637477
525.02,high density,single_storey,3,No,fenced,new,50.0,28314.15714,2,2.72619275,0.909058261,1.153969627,6.160763061,-17.873941141449674,31.039787879308015
449.95,high density,single_storey,5,No,walled,new,50.0,27441.30714,3,2.721677041,1.013996173,1.199100474,6.141170762,-17.834491059916704,31.031092133836705
487.31,high density,single_storey,4,No,walled,new,50.0,23530.78571,2,2.785859544,1.003559945,1.188429224,6.148377166,-17.85366202029089,30.906141843861963
496.58,high density,single_storey,2,No,walled,new,32.14285714,39719.93571,2,2.773599983,0.997043272,1.176536735,6.157809392,-17.81620370273119,31.07914708683678
524.2,high density,single_storey,4,No,fenced,established,50.0,28186.86429,2,2.760612899,0.977414824,1.154964621,6.173180037,-17.887859871545853,30.941024750835613
405.86,high density,single_storey,3,No,walled,established,50.0,21425.50714,2,2.735570189,0.987786047,1.133644465,6.195387468,-17.895366145279233,31.03160300377222
